,year,iiso3c,eiso3c,value,contig,comlang_off,colony,dist,distcap,distw,distwces,ell,ill,egdp,egdppc,epop,igdp,igdppc,ipop
487,2013,ARM,TGO,25961.0,0,0,0,5724.177,5724.177,5662.246,5660.205,0,1,2892798974.63,417.508485282,6928719.0,6875045746.66,2297.66196376,2992192.0
488,2013,ARM,ZMB,559.0,0,0,0,6417.901,6417.901,6287.834,6281.142,1,1,15317964948.6,1004.7145837000002,15246086.0,6875045746.66,2297.66196376,2992192.0
489,2013,ARM,ZWE,9480773.0,0,0,0,6606.1,6606.1,6717.051,6714.288,1,1,6725359135.1,451.42419144,14898092.0,6875045746.66,2297.66196376,2992192.0
490,2013,ARM,FSM,4076.0,0,0,0,11482.14,11482.14,11011.75,10985.13,0,1,242459440.018,2337.67947721,103718.0,6875045746.66,2297.66196376,2992192.0
491,2013,ARM,TUV,596.0,0,0,0,14337.36,14337.36,14221.27,14219.19,0,1,26207330.1735,2653.63813016,9876.0,6875045746.66,2297.66196376,2992192.0
492,2013,ATG,BEL,902915.0,0,0,0,6881.374,6881.374,6887.061,6886.731,0,0,420470961323.0,37599.7354981,11182817.0,1033152446.13,11481.385187799999,89985.0
493,2013,ATG,BHS,132381.0,0,1,0,1834.379,1834.379,1858.855,1853.693,0,0,7835117785.02,20736.547344,377841.0,1033152446.13,11481.385187799999,89985.0
494,2013,ATG,CHE,3926303.0,0,0,0,7067.338000000001,7067.338000000001,7096.034,7095.144,1,0,477246305814.0,58996.896141499994,8089346.0,1033152446.13,11481.385187799999,89985.0
495,2013,ATG,CHN,19424780.0,0,0,0,13681.69,13681.69,14124.91,14096.9,0,0,4912954256930.0,3619.43910837,1357380000.0,1033152446.13,11481.385187799999,89985.0
496,2013,ATG,COL,2841352.0,0,0,0,2004.484,2004.484,1895.163,1868.751,0,0,212907929816.0,4497.19693577,47342363.0,1033152446.13,11481.385187799999,89985.0
497,2013,ATG,DOM,4390334.0,0,0,0,855.9273,855.9273,889.9643,885.0841,0,0,50033390849.2,4866.39484098,10281408.0,1033152446.13,11481.385187799999,89985.0
498,2013,ATG,ESP,715981.0,0,0,0,6108.097,6108.097,6185.641,6166.879,0,0,1172482153960.0,25149.743076400002,46620045.0,1033152446.13,11481.385187799999,89985.0
499,2013,ATG,FRA,5221595.0,0,0,0,6708.77,6708.77,6739.046,6733.584,0,0,2357143265760.0,35754.652407199996,65925498.0,1033152446.13,11481.385187799999,89985.0
500,2013,ATG,GBR,14026519.0,0,1,1,6582.637,6582.637,6539.859,6538.982,0,0,2577048727270.0,40199.3169439,64106779.0,1033152446.13,11481.385187799999,89985.0
501,2013,ATG,JAM,5388346.0,0,1,0,1590.519,1590.519,1608.55,1607.063,0,0,,,2714734.0,1033152446.13,11481.385187799999,89985.0
502,2013,ATG,KOR,4676842.0,0,0,0,13883.16,13883.16,13963.5,13962.76,0,0,1199003686670.0,23875.1809908,50219669.0,1033152446.13,11481.385187799999,89985.0
503,2013,ATG,MEX,3690627.0,0,0,0,3946.302,3946.302,4189.173,4131.572,0,0,1045697869840.0,8450.75924284,123740109.0,1033152446.13,11481.385187799999,89985.0
504,2013,ATG,NLD,3875890.0,0,0,0,6941.241,6941.241,6959.779,6959.381,0,0,720805621191.0,42893.7807116,16804432.0,1033152446.13,11481.385187799999,89985.0
505,2013,ATG,PAN,1883378.0,0,0,0,2119.009,2119.009,2179.71,2173.331,0,0,29908913759.9,7859.01341755,3805683.0,1033152446.13,11481.385187799999,89985.0
506,2013,ATG,POL,45035.0,0,0,0,8034.279,8034.279,7933.798,7931.619,0,0,415521978597.0,10923.2344281,38040196.0,1033152446.13,11481.385187799999,89985.0
507,2013,ATG,SUR,214910.0,0,0,0,1445.231,1445.231,1539.525,1457.058,0,0,2464082868.05,4619.14493964,533450.0,1033152446.13,11481.385187799999,89985.0
508,2013,ATG,TTO,13875389.0,0,1,0,724.2523,724.2523,741.5194,740.7512,0,0,19145432662.8,14200.3149757,1348240.0,1033152446.13,11481.385187799999,89985.0
509,2013,ATG,USA,176432542.0,0,1,0,2876.3990000000003,2831.995,3965.092,3652.015,0,0,14451509500000.0,45660.7337641,316497531.0,1033152446.13,11481.385187799999,89985.0
510,2013,ATG,VEN,243841.0,0,0,0,913.6557,913.6557,1043.747,1018.173,0,0,194650892086.0,6429.204742100001,30276045.0,1033152446.13,11481.385187799999,89985.0
511,2013,ATG,DEU,3557563.0,0,0,0,7071.959,7518.644,7277.712,7273.53,0,0,3162014177340.0,39208.7600724,80645605.0,1033152446.13,11481.385187799999,89985.0
512,2013,ATG,IND,1388328.0,0,1,0,13300.81,13300.81,13776.45,13761.96,0,0,1489775906250.0,1164.34327261,1279498874.0,1033152446.13,11481.385187799999,89985.0
513,2013,ATG,JPN,10234458.0,0,0,0,13731.89,13731.89,13814.05,13808.13,0,0,4784541597490.0,37573.373733099994,127338621.0,1033152446.13,11481.385187799999,89985.0
514,2013,ATG,PAK,44756.0,0,1,0,12632.48,12632.48,12780.52,12779.67,0,0,143816996323.0,793.724245977,181192646.0,1033152446.13,11481.385187799999,89985.0
515,2013,ATG,SAU,395.0,0,0,0,11003.94,11003.94,10722.67,10710.71,0,0,505813554459.0,16748.2103341,30201051.0,1033152446.13,11481.385187799999,89985.0
516,2013,ATG,AFG,204.0,0,0,0,12297.09,12297.09,12214.32,12212.2,1,0,12679050960.3,413.23395943199995,30682500.0,1033152446.13,11481.385187799999,89985.0
517,2013,ATG,ARE,28047.0,0,0,0,11712.02,11712.02,11764.43,11764.24,0,0,234968702615.0,25992.176376400002,9039978.0,1033152446.13,11481.385187799999,89985.0
518,2013,ATG,ARG,657141.0,0,0,0,5776.081999999999,5776.081999999999,5607.045,5581.765,0,0,331013918665.0,7781.54951041,42538304.0,1033152446.13,11481.385187799999,89985.0
519,2013,ATG,ARM,14631.0,0,0,0,10114.07,10114.07,10124.28,10124.02,1,0,6875045746.66,2297.66196376,2992192.0,1033152446.13,11481.385187799999,89985.0
520,2013,ATG,AUS,681493.0,0,1,0,16255.91,16364.74,16622.68,16600.18,0,0,867152305474.0,37497.070617000005,23125868.0,1033152446.13,11481.385187799999,89985.0
521,2013,ATG,AUT,258473.0,0,0,0,7737.4980000000005,7737.4980000000005,7659.723,7657.413,1,0,349523317995.0,41220.410466,8479375.0,1033152446.13,11481.385187799999,89985.0
522,2013,ATG,BGD,45656.0,0,0,0,14576.48,14576.48,14594.76,14594.02,0,0,112095671740.0,713.2701102189999,157157394.0,1033152446.13,11481.385187799999,89985.0
523,2013,ATG,BGR,44799.0,0,0,0,8344.458,8344.458,8480.396,8478.287,0,0,34927663768.9,4807.58580819,7265115.0,1033152446.13,11481.385187799999,89985.0
524,2013,ATG,BIH,7.0,0,0,0,7935.534000000001,7935.534000000001,7899.603,7899.01,0,0,13032998560.0,3408.62719376,3823533.0,1033152446.13,11481.385187799999,89985.0
525,2013,ATG,BLR,1485.0,0,0,0,8442.194,8442.194,8484.056,8481.706,0,0,46593901367.6,4922.23762599,9466000.0,1033152446.13,11481.385187799999,89985.0
526,2013,ATG,BLZ,8828.0,0,1,0,2865.1890000000003,2865.1890000000003,2821.493,2820.723,0,0,1362082437.8,3957.32172879,344193.0,1033152446.13,11481.385187799999,89985.0
527,2013,ATG,BMU,18980.0,0,1,0,1714.225,1714.225,1720.814,1720.753,0,0,4461518517.58,68637.69045980001,65001.0,1033152446.13,11481.385187799999,89985.0
528,2013,ATG,BOL,1311.0,0,0,0,3807.2659999999996,4048.1420000000003,3875.459,3866.398,1,0,14119217520.6,1357.62607661,10399931.0,1033152446.13,11481.385187799999,89985.0
529,2013,ATG,BRA,6419236.0,0,0,0,4818.193,3969.111,4385.591,4209.473,0,0,1204333024530.0,5896.09663075,204259377.0,1033152446.13,11481.385187799999,89985.0
530,2013,ATG,BTN,27.0,0,0,0,14193.42,14193.42,14233.3,14233.13,1,0,1490217265.02,1974.74714998,754637.0,1033152446.13,11481.385187799999,89985.0
531,2013,ATG,CAF,1112.0,0,0,0,8858.907,8858.907,8830.324,8826.415,1,0,1076987683.82,228.626894859,4710678.0,1033152446.13,11481.385187799999,89985.0
532,2013,ATG,CAN,5636390.0,0,1,0,3382.002,3402.382,4157.129,3868.477,0,0,1327353688730.0,37753.632505400004,35158304.0,1033152446.13,11481.385187799999,89985.0
533,2013,ATG,CHL,1328078.0,0,0,0,5713.025,5713.025,5690.639,5633.904,0,0,171771363935.0,9773.15635254,17575833.0,1033152446.13,11481.385187799999,89985.0
534,2013,ATG,CRI,639864.0,0,0,0,2531.254,2531.254,2533.659,2532.655,0,0,28444523960.8,6043.7541469,4706433.0,1033152446.13,11481.385187799999,89985.0
535,2013,ATG,CUB,17474.0,0,0,0,2249.123,2249.123,1948.301,1890.666,0,0,60285673300.0,5305.66748265,11362505.0,1033152446.13,11481.385187799999,89985.0
536,2013,ATG,CYM,6285.0,0,1,0,2079.72,2079.72,2074.597,2074.234,0,0,,,58369.0,1033152446.13,11481.385187799999,89985.0
537,2013,ATG,CYP,83050.0,0,0,0,9384.479,9384.479,9392.434,9392.281,0,0,19094028254.5,22152.4124729,1141652.0,1033152446.13,11481.385187799999,89985.0
538,2013,ATG,CZE,11366.0,0,0,0,7589.5019999999995,7589.5019999999995,7675.711,7673.792,1,0,154008135273.0,14647.531971200002,10514272.0,1033152446.13,11481.385187799999,89985.0
539,2013,ATG,DNK,620195.0,0,0,0,7475.5419999999995,7475.5419999999995,7407.823,7406.807,0,0,265136470510.0,47219.8898419,5614932.0,1033152446.13,11481.385187799999,89985.0
540,2013,ATG,ECU,97936.0,0,0,0,2659.824,2659.824,2826.138,2819.783,0,0,58238429057.6,3718.61751159,15661312.0,1033152446.13,11481.385187799999,89985.0
541,2013,ATG,EGY,2387.0,0,0,0,9358.75,9358.75,9351.623,9350.609,0,0,128583201068.0,1467.61173581,87613909.0,1033152446.13,11481.385187799999,89985.0
542,2013,ATG,EST,317863.0,0,0,0,8189.956999999999,8189.956999999999,8246.477,8245.777,0,0,15890063424.9,12056.221239499999,1317997.0,1033152446.13,11481.385187799999,89985.0
543,2013,ATG,ETH,482.0,0,1,0,10837.61,10837.61,10837.1,10835.78,1,0,27738863571.7,293.351740288,94558374.0,1033152446.13,11481.385187799999,89985.0
544,2013,ATG,FIN,221988.0,0,0,0,8195.498,8195.498,8179.871,8178.989,0,0,212432657630.0,39057.5016069,5438972.0,1033152446.13,11481.385187799999,89985.0
545,2013,ATG,GAB,6683.0,0,0,0,8012.726,8012.726,8095.424,8092.422,0,0,11806367779.9,7153.85259251,1650351.0,1033152446.13,11481.385187799999,89985.0
546,2013,ATG,GHA,2753.0,0,1,0,6816.111,6816.111,6750.529,6748.989,0,0,19682365238.6,752.25654578,26164432.0,1033152446.13,11481.385187799999,89985.0
547,2013,ATG,GRC,1895.0,0,0,0,8474.119,8474.119,8453.683,8453.001,0,0,199825892302.0,18120.6079703,11027549.0,1033152446.13,11481.385187799999,89985.0
548,2013,ATG,GTM,816377.0,0,0,0,3080.3779999999997,3080.3779999999997,3091.933,3090.714,0,0,36210068021.6,2307.72708693,15690793.0,1033152446.13,11481.385187799999,89985.0
549,2013,ATG,GUY,3094039.0,0,1,0,1220.723,1220.723,1247.036,1244.503,0,0,1068555956.23,1404.08623046,761033.0,1033152446.13,11481.385187799999,89985.0
550,2013,ATG,HKG,819396.0,0,1,0,15626.89,15626.89,15622.46,15622.45,0,0,241780080018.0,33638.9676547,7187500.0,1033152446.13,11481.385187799999,89985.0
551,2013,ATG,HND,1053485.0,0,0,0,2741.802,2741.802,2753.829,2752.156,0,0,11934602023.5,1520.51373592,7849059.0,1033152446.13,11481.385187799999,89985.0
552,2013,ATG,HRV,7228.0,0,0,0,7723.156999999999,7723.156999999999,7755.699,7754.568,0,0,44921448528.3,10555.5956783,4255700.0,1033152446.13,11481.385187799999,89985.0
553,2013,ATG,HUN,149472.0,0,0,0,7943.170999999999,7943.170999999999,7965.508,7964.477,1,0,113124111583.0,11434.668345299999,9893082.0,1033152446.13,11481.385187799999,89985.0
554,2013,ATG,IDN,510231.0,0,0,0,18289.65,18289.65,18255.05,18241.02,0,0,449142287180.0,1787.5009704,251268276.0,1033152446.13,11481.385187799999,89985.0
555,2013,ATG,IRL,194605.0,0,1,0,6235.451,6235.451,6192.121,6191.057,0,0,217273473449.0,47250.887709300005,4598294.0,1033152446.13,11481.385187799999,89985.0
556,2013,ATG,ISL,108.0,0,0,0,6032.661999999999,6032.661999999999,6065.751,6064.669,0,0,19195496469.6,59288.5449575,323764.0,1033152446.13,11481.385187799999,89985.0
557,2013,ATG,ISR,411357.0,0,1,0,9612.268,9612.268,9633.003,9632.907,0,0,196180408875.0,24341.511120500003,8059500.0,1033152446.13,11481.385187799999,89985.0
558,2013,ATG,ITA,4053038.0,0,0,0,7470.406,7470.406,7433.397,7427.48,0,0,1754603531900.0,29129.8111805,60233948.0,1033152446.13,11481.385187799999,89985.0
559,2013,ATG,JOR,2315.0,0,0,0,9721.466,9721.466,9725.862,9725.791,0,0,18445245027.5,2855.30108785,6460000.0,1033152446.13,11481.385187799999,89985.0
560,2013,ATG,KHM,21368.0,0,0,0,16521.16,16521.16,16480.71,16480.13,0,0,10723297086.9,711.1616919830001,15078564.0,1033152446.13,11481.385187799999,89985.0
561,2013,ATG,LBN,56.0,0,0,0,9615.645,9615.645,9627.813,9627.743,0,0,32346776994.6,7198.66992591,4493438.0,1033152446.13,11481.385187799999,89985.0
562,2013,ATG,LKA,26302.0,0,0,0,15042.62,15042.62,15039.08,15038.7,0,0,41053226583.3,2004.25848671,20483000.0,1033152446.13,11481.385187799999,89985.0
563,2013,ATG,LTU,94.0,0,0,0,8287.743,8287.743,8196.421,8195.323,0,0,31509484442.2,10653.4136761,2957689.0,1033152446.13,11481.385187799999,89985.0
564,2013,ATG,LUX,284144.0,0,0,0,6993.669,6993.669,6993.273,6993.207,1,0,43203208556.1,79511.20538160001,543360.0,1033152446.13,11481.385187799999,89985.0
565,2013,ATG,LVA,24813.0,0,0,0,8181.331,8181.331,8197.976,8196.963,0,0,19392913565.3,9635.52653064,2012647.0,1033152446.13,11481.385187799999,89985.0
566,2013,ATG,MAC,40.0,0,0,0,15619.67,15619.67,.,.,0,0,30306411098.5,53351.0976005,568056.0,1033152446.13,11481.385187799999,89985.0
567,2013,ATG,MAR,5549.0,0,0,0,5758.04,5758.04,5766.926,5762.379,0,0,84971840153.9,2499.00830469,33452686.0,1033152446.13,11481.385187799999,89985.0
568,2013,ATG,MLT,168949.0,0,1,0,7701.25,7701.25,7702.276,7702.201,0,0,7095691031.17,16759.864874000003,423374.0,1033152446.13,11481.385187799999,89985.0
569,2013,ATG,MRT,16821.0,0,0,0,4853.418,4853.418,4978.37,4967.854,0,0,3270693687.82,844.55475526,3872684.0,1033152446.13,11481.385187799999,89985.0
570,2013,ATG,MUS,17659.0,0,1,0,13662.26,13662.26,13669.74,13669.68,0,0,8661733284.63,6881.7484125,1258653.0,1033152446.13,11481.385187799999,89985.0
571,2013,ATG,MYS,757350.0,0,0,0,17142.4,17142.4,17205.11,17201.66,0,0,207951396117.0,7057.484158600001,29465372.0,1033152446.13,11481.385187799999,89985.0
572,2013,ATG,NAM,2311.0,0,1,0,9657.496,9657.496,9638.83,9635.644,0,0,10513028491.2,4480.1262815,2346592.0,1033152446.13,11481.385187799999,89985.0
573,2013,ATG,NGA,26623.0,0,1,0,7183.191,7496.52,7378.682,7372.234,0,0,183309437474.0,1060.7171157999999,172816517.0,1033152446.13,11481.385187799999,89985.0
574,2013,ATG,NIC,12503.0,0,0,0,2691.61,2691.61,2669.663,2667.496,0,0,8350353262.77,1404.44844223,5945646.0,1033152446.13,11481.385187799999,89985.0
575,2013,ATG,NOR,391926.0,0,0,0,7404.58,7404.58,7356.989,7353.617,0,0,337855180442.0,66511.861302,5079623.0,1033152446.13,11481.385187799999,89985.0
576,2013,ATG,NPL,215.0,0,0,0,13914.63,13914.63,13895.11,13893.16,1,0,11370379663.8,408.492452852,27834981.0,1033152446.13,11481.385187799999,89985.0
577,2013,ATG,NZL,579564.0,0,1,0,13979.16,13979.16,14081.12,14080.46,0,0,129714285714.0,29201.1178754,4442100.0,1033152446.13,11481.385187799999,89985.0
578,2013,ATG,PER,846546.0,0,0,0,3658.705,3658.705,3562.358,3543.398,0,0,124791491189.0,4082.76162394,30565461.0,1033152446.13,11481.385187799999,89985.0
579,2013,ATG,PHL,96149.0,0,1,0,16486.75,16486.75,16613.79,16610.27,0,0,155608838544.0,1594.81567728,97571676.0,1033152446.13,11481.385187799999,89985.0
580,2013,ATG,PRK,1090247.0,0,0,0,13736.07,13736.07,13669.37,13668.05,0,0,,,24895705.0,1033152446.13,11481.385187799999,89985.0
581,2013,ATG,PRT,52790.0,0,0,0,5620.75,5620.75,5624.253,5617.787,0,0,188596194503.0,18034.892819099998,10457295.0,1033152446.13,11481.385187799999,89985.0
582,2013,ATG,QAT,,0,0,0,11412.71,11412.71,11408.48,11408.42,0,0,129889195708.0,61814.0853171,2101288.0,1033152446.13,11481.385187799999,89985.0
583,2013,ATG,RUS,10732.0,0,0,0,9028.146,9028.146,9654.947,9565.57,0,0,993468541218.0,6922.79231916,143506911.0,1033152446.13,11481.385187799999,89985.0
584,2013,ATG,SGP,126351.0,0,1,0,17451.36,17451.36,17456.16,17456.14,0,0,202421849200.0,37491.0818639,5399200.0,1033152446.13,11481.385187799999,89985.0
585,2013,ATG,SLE,2729.0,0,1,0,5341.894,5341.894,5418.361,5416.502,0,0,3118731419.71,504.742286515,6178859.0,1033152446.13,11481.385187799999,89985.0
586,2013,ATG,SLV,203334.0,0,0,0,2955.6859999999997,2955.6859999999997,2946.477,2945.79,0,0,19420611604.6,3189.12100685,6089644.0,1033152446.13,11481.385187799999,89985.0
587,2013,ATG,SVK,867.0,0,0,0,7797.081,7797.081,7933.302,7931.606,1,0,83210919039.9,15371.305766999998,5413393.0,1033152446.13,11481.385187799999,89985.0
588,2013,ATG,SVN,3142.0,0,0,0,7608.17,7608.17,7636.139,7635.829,0,0,38397711727.4,18640.0911707,2059953.0,1033152446.13,11481.385187799999,89985.0
589,2013,ATG,SWE,505686.0,0,0,0,7813.241,7813.241,7687.804,7684.714,0,0,436372281918.0,45453.651560800005,9600379.0,1033152446.13,11481.385187799999,89985.0
590,2013,ATG,SWZ,20664.0,0,1,0,11138.72,11138.72,11170.15,11170.02,1,0,3120501208.82,2495.12146877,1250641.0,1033152446.13,11481.385187799999,89985.0
591,2013,ATG,SYR,33275.0,0,0,0,9700.314,9700.314,9719.925,9718.935,0,0,,,21789415.0,1033152446.13,11481.385187799999,89985.0
592,2013,ATG,TCA,708.0,0,1,0,1089.089,1089.089,1095.91,1095.131,0,0,,,33103.0,1033152446.13,11481.385187799999,89985.0
593,2013,ATG,THA,2473078.0,0,0,0,16087.87,16087.87,16095.56,16093.82,0,0,230371292593.0,3415.36598877,67451422.0,1033152446.13,11481.385187799999,89985.0
594,2013,ATG,TUN,31520.0,0,0,0,7306.661,7306.661,7324.806,7324.426,0,0,43322022840.0,3979.42615533,10886500.0,1033152446.13,11481.385187799999,89985.0
595,2013,ATG,TUR,424894.0,0,0,0,8839.779,9190.357,9129.697,9116.039,0,0,654068728412.0,8719.73026299,75010202.0,1033152446.13,11481.385187799999,89985.0
596,2013,ATG,UKR,4988.0,0,0,0,8718.199,8718.199,8952.219,8943.327,0,0,95477307411.0,2098.88210516,45489600.0,1033152446.13,11481.385187799999,89985.0
597,2013,ATG,URY,1498.0,0,0,0,5824.031999999999,5824.031999999999,5738.79,5735.17,0,0,26486558038.4,7771.94805424,3407969.0,1033152446.13,11481.385187799999,89985.0
598,2013,ATG,VCT,5753086.0,0,1,0,442.4938,442.4938,443.9466,443.5598,0,0,603674018.788,5521.72856465,109327.0,1033152446.13,11481.385187799999,89985.0
599,2013,ATG,VNM,283515.0,0,0,0,15580.65,15580.65,16329.81,16315.42,0,0,92277145925.3,1028.62866366,89708900.0,1033152446.13,11481.385187799999,89985.0
600,2013,ATG,ZAF,890445.0,0,1,0,10213.76,10839.89,10796.31,10787.01,0,0,323743376883.0,6090.26831183,53157490.0,1033152446.13,11481.385187799999,89985.0
601,2013,ATG,ALB,,0,0,0,8082.156,8082.156,8093.356,8093.177,0,0,11346755234.8,3916.23123721,2897366.0,1033152446.13,11481.385187799999,89985.0
602,2013,ATG,BRB,5237537.0,0,1,0,508.1496,508.1496,506.6637,506.1392,0,0,3443813562.03,12190.3610299,282503.0,1033152446.13,11481.385187799999,89985.0
603,2013,ATG,DMA,2647882.0,0,1,0,209.6386,209.6386,200.8017,199.0688,0,0,431857638.889,5997.60626191,72005.0,1033152446.13,11481.385187799999,89985.0
604,2013,ATG,FJI,56712.0,0,1,0,13672.27,13672.27,13678.9,13678.57,0,0,3370517356.94,3828.01490191,880487.0,1033152446.13,11481.385187799999,89985.0
605,2013,ATG,PYF,,0,0,0,10353.22,10353.22,10352.18,10351.84,0,0,,,276766.0,1033152446.13,11481.385187799999,89985.0
606,2013,ATG,ABW,1608.0,0,0,0,1024.995,1024.995,1011.003,1010.383,0,0,,,102921.0,1033152446.13,11481.385187799999,89985.0
607,2013,ATG,BWA,685.0,0,1,0,10586.92,10586.92,10568.68,10567.32,1,0,15085071766.2,6930.85341498,2176510.0,1033152446.13,11481.385187799999,89985.0
608,2013,ATG,GRD,1596884.0,0,1,0,564.0186,564.0186,552.7404,552.3767,0,0,678048976.06,6402.60784556,105902.0,1033152446.13,11481.385187799999,89985.0
609,2013,ATG,HTI,7748.0,0,0,0,1123.375,1123.375,1130.682,1129.153,0,0,5064322972.81,485.495358495,10431249.0,1033152446.13,11481.385187799999,89985.0
610,2013,ATG,KNA,818490.0,0,1,0,95.38571999999999,95.38571999999999,529.5421,92.26794,0,0,586391757.429,10798.912679899999,54301.0,1033152446.13,11481.385187799999,89985.0
611,2013,ATG,LCA,589708.0,0,1,0,358.6497,358.6497,361.2773,360.5379,0,0,1030152086.96,5650.70671108,182305.0,1033152446.13,11481.385187799999,89985.0
612,2013,ATG,LSO,89.0,0,1,0,10876.0,10876.0,10897.94,10897.78,1,0,2014152758.14,966.919719651,2083061.0,1033152446.13,11481.385187799999,89985.0
613,2013,ATG,VUT,,0,1,0,14726.57,14726.57,14743.24,14743.08,0,0,528893109.429,2089.12412628,253165.0,1033152446.13,11481.385187799999,89985.0
614,2013,ATG,ZWE,918.0,0,1,0,10886.76,10886.76,10842.4,10841.18,1,0,6725359135.1,451.42419144,14898092.0,1033152446.13,11481.385187799999,89985.0
615,2013,AUS,BEL,1595723389.0,0,0,0,16759.6,16734.73,16319.19,16277.46,0,0,420470961323.0,37599.7354981,11182817.0,867152305474.0,37497.070617000005,23125868.0
616,2013,AUS,BHS,5456864.0,0,1,0,15278.03,15464.67,15783.82,15732.45,0,0,7835117785.02,20736.547344,377841.0,867152305474.0,37497.070617000005,23125868.0
617,2013,AUS,CHE,2854243259.0,0,0,0,16673.2,16612.46,16170.09,16122.7,1,0,477246305814.0,58996.896141499994,8089346.0,867152305474.0,37497.070617000005,23125868.0
618,2013,AUS,CHN,43262520183.0,0,0,0,8956.436,9018.306999999999,8345.11,8277.414,0,0,4912954256930.0,3619.43910837,1357380000.0,867152305474.0,37497.070617000005,23125868.0
619,2013,AUS,COL,51382973.0,0,0,0,14260.45,14362.09,14797.21,14759.13,0,0,212907929816.0,4497.19693577,47342363.0,867152305474.0,37497.070617000005,23125868.0
620,2013,AUS,DOM,27662586.0,0,0,0,15636.41,15779.06,16079.92,16041.87,0,0,50033390849.2,4866.39484098,10281408.0,867152305474.0,37497.070617000005,23125868.0
621,2013,AUS,ESP,2401744178.0,0,0,0,17699.45,17591.48,17072.92,17016.02,0,0,1172482153960.0,25149.743076400002,46620045.0,867152305474.0,37497.070617000005,23125868.0
622,2013,AUS,FRA,3791549838.0,0,0,0,16975.46,16938.09,16513.02,16464.9,0,0,2357143265760.0,35754.652407199996,65925498.0,867152305474.0,37497.070617000005,23125868.0
623,2013,AUS,GBR,5890631314.0,0,1,1,17011.27,17001.95,16602.27,16563.96,0,0,2577048727270.0,40199.3169439,64106779.0,867152305474.0,37497.070617000005,23125868.0
624,2013,AUS,JAM,1027890.0,0,1,0,14968.03,15126.16,15443.37,15397.62,0,0,,,2714734.0,867152305474.0,37497.070617000005,23125868.0
625,2013,AUS,KOR,5975697610.0,0,0,0,8329.652,8418.786,8112.907,8080.573,0,0,1199003686670.0,23875.1809908,50219669.0,867152305474.0,37497.070617000005,23125868.0
626,2013,AUS,MEX,1676988068.0,0,0,0,12985.17,13185.67,13430.11,13362.18,0,0,1045697869840.0,8450.75924284,123740109.0,867152305474.0,37497.070617000005,23125868.0
627,2013,AUS,NLD,1632141968.0,0,0,0,16658.11,16644.24,16227.45,16186.89,0,0,720805621191.0,42893.7807116,16804432.0,867152305474.0,37497.070617000005,23125868.0
628,2013,AUS,PAN,6391605.0,0,0,0,14172.62,14303.46,14580.71,14537.37,0,0,29908913759.9,7859.01341755,3805683.0,867152305474.0,37497.070617000005,23125868.0
629,2013,AUS,POL,506465665.0,0,0,0,15607.68,15575.86,15289.12,15244.55,0,0,415521978597.0,10923.2344281,38040196.0,867152305474.0,37497.070617000005,23125868.0
630,2013,AUS,SUR,254177.0,0,0,0,15895.18,15915.54,16081.57,16041.73,0,0,2464082868.05,4619.14493964,533450.0,867152305474.0,37497.070617000005,23125868.0
631,2013,AUS,TTO,9407795.0,0,1,0,15821.03,15895.26,16150.9,16132.11,0,0,19145432662.8,14200.3149757,1348240.0,867152305474.0,37497.070617000005,23125868.0
632,2013,AUS,USA,23233683745.0,0,1,0,16008.79,15961.95,14802.03,14589.17,0,0,14451509500000.0,45660.7337641,316497531.0,867152305474.0,37497.070617000005,23125868.0
633,2013,AUS,VEN,1379737.0,0,0,0,15372.93,15469.75,15655.38,15625.26,0,0,194650892086.0,6429.204742100001,30276045.0,867152305474.0,37497.070617000005,23125868.0
634,2013,AUS,DEU,10758001605.0,0,0,0,16562.72,16082.09,15935.09,15890.82,0,0,3162014177340.0,39208.7600724,80645605.0,867152305474.0,37497.070617000005,23125868.0
635,2013,AUS,IND,2268441490.0,0,1,0,10435.1,10363.85,9548.677,9443.406,0,0,1489775906250.0,1164.34327261,1279498874.0,867152305474.0,37497.070617000005,23125868.0
636,2013,AUS,IRN,22951224.0,0,0,0,12915.79,12821.57,12373.18,12296.94,0,0,228104456699.0,2956.54216401,77152445.0,867152305474.0,37497.070617000005,23125868.0
637,2013,AUS,JPN,14169765071.0,0,0,0,7831.446,7958.28,7827.079,7789.92,0,0,4784541597490.0,37573.373733099994,127338621.0,867152305474.0,37497.070617000005,23125868.0
638,2013,AUS,PAK,186977105.0,0,1,0,11079.12,11015.89,10535.42,10463.18,0,0,143816996323.0,793.724245977,181192646.0,867152305474.0,37497.070617000005,23125868.0
639,2013,AUS,SAU,166647758.0,0,0,0,12782.14,12640.23,12516.48,12428.52,0,0,505813554459.0,16748.2103341,30201051.0,867152305474.0,37497.070617000005,23125868.0
640,2013,AUS,AFG,1021602.0,0,0,0,11433.49,11365.44,11086.14,11020.75,1,0,12679050960.3,413.23395943199995,30682500.0,867152305474.0,37497.070617000005,23125868.0
641,2013,AUS,ARE,3604560268.0,0,0,0,12092.16,11962.66,11543.81,11463.89,0,0,234968702615.0,25992.176376400002,9039978.0,867152305474.0,37497.070617000005,23125868.0
642,2013,AUS,ARG,783803657.0,0,0,0,11801.36,11733.88,12044.57,12018.27,0,0,331013918665.0,7781.54951041,42538304.0,867152305474.0,37497.070617000005,23125868.0
643,2013,AUS,ARM,538640.0,0,0,0,13666.9,13581.9,13188.62,13129.53,1,0,6875045746.66,2297.66196376,2992192.0,867152305474.0,37497.070617000005,23125868.0
